scope,county,department,category,fiscal_year,method,score,pct_change,amount,prev_amount,note,script_line
timeseries_annual,"Clark County, IN",CLARK COUNTY,SJPSF Circuit Ct. 4,2024,robust_z|pct_change,0.0,-31.724137931034484,29700.0,43500.0,Annual spike vs history,"CLARK COUNTY / SJPSF Circuit Ct. 4 in Clark County, IN dropped 32% YoY to $29,700 in 2024."
timeseries_annual,"Clark County, IN",CLARK COUNTY,SPDSF,2024,robust_z|pct_change,0.0,12.936105028525418,805091.0,712873.0,Annual spike vs history,"CLARK COUNTY / SPDSF in Clark County, IN jumped 13% YoY to $805,091 in 2024."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Sheriff DFC Grant,2024,robust_z|pct_change,0.0,-25.0,3000.0,4000.0,Annual spike vs history,"CLARK COUNTY / Sheriff DFC Grant in Clark County, IN dropped 25% YoY to $3,000 in 2024."
timeseries_annual,"Clark County, IN",CLARK COUNTY,VETERANS COURT GRANT,2024,robust_z|pct_change,0.0,65.77228117400371,286980.0,173117.0,Annual spike vs history,"CLARK COUNTY / VETERANS COURT GRANT in Clark County, IN jumped 66% YoY to $286,980 in 2024."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Veterans Problem Solving Project Income,2024,robust_z|pct_change,0.0,30.76923076923077,17000.0,13000.0,Annual spike vs history,"CLARK COUNTY / Veterans Problem Solving Project Income in Clark County, IN jumped 31% YoY to $17,000 in 2024."
crosssection_year,"Clark County, IN",CLARK COUNTY,,2024,ECOD,0.0,,139327506.0,,Statistical outlier vs peers (ECOD),"CLARK COUNTY in Clark County, IN hit $139,327,506 in 2024 — public certified budget."
timeseries_annual,"Clark County, IN",CLARK COUNTY,2011 LHD TRUST ACCOUNT-TOBACCO,2025,robust_z|pct_change,44813.44275,282.0115027908063,180000.0,47119.0,Annual spike vs history,"CLARK COUNTY / 2011 LHD TRUST ACCOUNT-TOBACCO in Clark County, IN jumped 282% YoY to $180,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Ryan White Part B,2025,robust_z|pct_change,713.621,1.536096082157207,70000.0,68941.0,Annual spike vs history,"CLARK COUNTY / Ryan White Part B in Clark County, IN jumped 2% YoY to $70,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Surveyor's Perpetuation,2025,robust_z|pct_change,135.827147766323,55.222066209938085,164717.0,106117.0,Annual spike vs history,"CLARK COUNTY / Surveyor's Perpetuation in Clark County, IN jumped 55% YoY to $164,717 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,ICJG Victim Asst/Pros.,2025,robust_z|pct_change,101.16498267326732,22.869161611541433,163862.0,133363.0,Annual spike vs history,"CLARK COUNTY / ICJG Victim Asst/Pros. in Clark County, IN jumped 23% YoY to $163,862 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,BOND #2,2025,robust_z|pct_change,89.56205323590814,-49.47104819338683,98870.0,195670.0,Annual spike vs history,"CLARK COUNTY / BOND #2 in Clark County, IN dropped 49% YoY to $98,870 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,CASA- The Voice of Clark,2025,robust_z|pct_change,87.66107024597919,78.9989699223019,627318.0,350459.0,Annual spike vs history,"CLARK COUNTY / CASA- The Voice of Clark in Clark County, IN jumped 79% YoY to $627,318 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,OVWI COurt 10k,2025,robust_z|pct_change,40.68347925,1206.33,130633.0,10000.0,Annual spike vs history,"CLARK COUNTY / OVWI COurt 10k in Clark County, IN jumped 1206% YoY to $130,633 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Family Treatment Court,2025,robust_z|pct_change,19.470566666666667,216.5,63300.0,20000.0,Annual spike vs history,"CLARK COUNTY / Family Treatment Court in Clark County, IN jumped 216% YoY to $63,300 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,CCATS SUPREME COURT,2025,robust_z|pct_change,16.02612,475.2,57520.0,10000.0,Annual spike vs history,"CLARK COUNTY / CCATS SUPREME COURT in Clark County, IN jumped 475% YoY to $57,520 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,HIGHWAY,2025,robust_z|pct_change,7.806080279652845,13.084699039807653,3659206.0,3235810.0,Annual spike vs history,"CLARK COUNTY / HIGHWAY in Clark County, IN jumped 13% YoY to $3,659,206 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,SPDSF,2025,robust_z|pct_change,4.7545601401028,80.74192855217609,1455137.0,805091.0,Annual spike vs history,"CLARK COUNTY / SPDSF in Clark County, IN jumped 81% YoY to $1,455,137 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Auditor's Ineligible Deductions,2025,robust_z|pct_change,2.4983682848942967,108.73218680922444,133144.0,63787.0,Annual spike vs history,"CLARK COUNTY / Auditor's Ineligible Deductions in Clark County, IN jumped 109% YoY to $133,144 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Information Technology Fund,2025,robust_z|pct_change,2.356873563218391,640.983606557377,452000.0,61000.0,Annual spike vs history,"CLARK COUNTY / Information Technology Fund in Clark County, IN jumped 641% YoY to $452,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,CC Adult Guardianship Program,2025,robust_z|pct_change,1.943627236079617,30.644945205112403,97516.0,74642.0,Annual spike vs history,"CLARK COUNTY / CC Adult Guardianship Program in Clark County, IN jumped 31% YoY to $97,516 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Infraction Deferral Program,2025,robust_z|pct_change,1.7042098055414334,25.914320936922127,269643.0,214148.0,Annual spike vs history,"CLARK COUNTY / Infraction Deferral Program in Clark County, IN jumped 26% YoY to $269,643 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,ADR Superior Court,2025,robust_z|pct_change,1.6456592476109833,101.71457387796268,40000.0,19830.0,Annual spike vs history,"CLARK COUNTY / ADR Superior Court in Clark County, IN jumped 102% YoY to $40,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,16.585 Drug Ct Discretionary,2025,robust_z|pct_change,1.2664978528061601,19.75179395442441,117819.0,98386.0,Annual spike vs history,"CLARK COUNTY / 16.585 Drug Ct Discretionary in Clark County, IN jumped 20% YoY to $117,819 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,CUMULATIVE CAPITAL DEVELOPMENT,2025,robust_z|pct_change,1.2365833333333334,18.181818181818183,1300000.0,1100000.0,Annual spike vs history,"CLARK COUNTY / CUMULATIVE CAPITAL DEVELOPMENT in Clark County, IN jumped 18% YoY to $1,300,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,LOCAL ROAD & STREET,2025,robust_z|pct_change,1.180375,-38.75,735000.0,1200000.0,Annual spike vs history,"CLARK COUNTY / LOCAL ROAD & STREET in Clark County, IN dropped 39% YoY to $735,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,CUMULATIVE BRIDGE,2025,robust_z|pct_change,0.7838705813253012,13.101815311760063,2866000.0,2534000.0,Annual spike vs history,"CLARK COUNTY / CUMULATIVE BRIDGE in Clark County, IN jumped 13% YoY to $2,866,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,93.563 Prosecutor IVD Inc-Post '99,2025,robust_z|pct_change,0.6745,-15.58075042381601,86149.0,102049.0,Annual spike vs history,"CLARK COUNTY / 93.563 Prosecutor IVD Inc-Post '99 in Clark County, IN dropped 16% YoY to $86,149 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Auditor Endorsement Fund,2025,robust_z|pct_change,0.6745,375.34511503834614,71278.0,14995.0,Annual spike vs history,"CLARK COUNTY / Auditor Endorsement Fund in Clark County, IN jumped 375% YoY to $71,278 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Auditor Non-Reverting,2025,robust_z|pct_change,0.6745,-10.660786393494483,48010.0,53739.0,Annual spike vs history,"CLARK COUNTY / Auditor Non-Reverting in Clark County, IN dropped 11% YoY to $48,010 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Consolidated Prob. User Fee,2025,robust_z|pct_change,0.6745,10.565916814053775,445103.0,402568.0,Annual spike vs history,"CLARK COUNTY / Consolidated Prob. User Fee in Clark County, IN jumped 11% YoY to $445,103 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,County Misdemeanant,2025,robust_z|pct_change,0.6745,-19.27693356219709,127917.0,158464.0,Annual spike vs history,"CLARK COUNTY / County Misdemeanant in Clark County, IN dropped 19% YoY to $127,917 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,SJPSF Circuit Ct. 4,2025,robust_z|pct_change,0.6745,-8.754208754208754,27100.0,29700.0,Annual spike vs history,"CLARK COUNTY / SJPSF Circuit Ct. 4 in Clark County, IN dropped 9% YoY to $27,100 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,VETERANS COURT GRANT,2025,robust_z|pct_change,0.6745,12.914837270889958,324043.0,286980.0,Annual spike vs history,"CLARK COUNTY / VETERANS COURT GRANT in Clark County, IN jumped 13% YoY to $324,043 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Recorder's Perpetuation,2025,robust_z|pct_change,0.5668032010417642,-60.82716315029459,314950.0,804001.0,Annual spike vs history,"CLARK COUNTY / Recorder's Perpetuation in Clark County, IN dropped 61% YoY to $314,950 in 2025."
crosssection_year,"Clark County, IN",CLARK COUNTY,,2025,IsolationForest,0.5,,148876888.0,,Cross-sectional anomaly vs peers (totals + mix),"CLARK COUNTY in Clark County, IN hit $148,876,888 in 2025 — public certified budget."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Big City Big County Grant,2025,robust_z|pct_change,0.0,25.0,25000.0,20000.0,Annual spike vs history,"CLARK COUNTY / Big City Big County Grant in Clark County, IN jumped 25% YoY to $25,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,CASA State Capacity Bldg Grant,2025,robust_z|pct_change,0.0,12.426243707031885,41537.0,36946.0,Annual spike vs history,"CLARK COUNTY / CASA State Capacity Bldg Grant in Clark County, IN jumped 12% YoY to $41,537 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,CCATS Project Income,2025,robust_z|pct_change,0.0,-14.285714285714286,12000.0,14000.0,Annual spike vs history,"CLARK COUNTY / CCATS Project Income in Clark County, IN dropped 14% YoY to $12,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Comm Corr Projection Income,2025,robust_z|pct_change,0.0,27.80906013589384,311872.0,244014.0,Annual spike vs history,"CLARK COUNTY / Comm Corr Projection Income in Clark County, IN jumped 28% YoY to $311,872 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Domestic Violence Grant,2025,robust_z|pct_change,0.0,28.71293742663829,134877.0,104789.0,Annual spike vs history,"CLARK COUNTY / Domestic Violence Grant in Clark County, IN jumped 29% YoY to $134,877 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Federal Forfeiture,2025,robust_z|pct_change,0.0,-81.06060606060606,100000.0,528000.0,Annual spike vs history,"CLARK COUNTY / Federal Forfeiture in Clark County, IN dropped 81% YoY to $100,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,I.D. Security Protection,2025,robust_z|pct_change,0.0,23.076923076923077,32000.0,26000.0,Annual spike vs history,"CLARK COUNTY / I.D. Security Protection in Clark County, IN jumped 23% YoY to $32,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Jail Treatment Service Grt Pro,2025,robust_z|pct_change,0.0,20.833333333333332,14500.0,12000.0,Annual spike vs history,"CLARK COUNTY / Jail Treatment Service Grt Pro in Clark County, IN jumped 21% YoY to $14,500 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Landowners Liab & Cont.,2025,robust_z|pct_change,0.0,-50.0,250000.0,500000.0,Annual spike vs history,"CLARK COUNTY / Landowners Liab & Cont. in Clark County, IN dropped 50% YoY to $250,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,OWI Police Grant,2025,robust_z|pct_change,0.0,25.0,25000.0,20000.0,Annual spike vs history,"CLARK COUNTY / OWI Police Grant in Clark County, IN jumped 25% YoY to $25,000 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,Off. of Judicial Adm Pretrial,2025,robust_z|pct_change,0.0,70.49660277302105,123460.0,72412.0,Annual spike vs history,"CLARK COUNTY / Off. of Judicial Adm Pretrial in Clark County, IN jumped 70% YoY to $123,460 in 2025."
timeseries_annual,"Clark County, IN",CLARK COUNTY,School Lunch Grant,2025,robust_z|pct_change,0.0,10.0,55000.0,50000.0,Annual spike vs history,"CLARK COUNTY / School Lunch Grant in Clark County, IN jumped 10% YoY to $55,000 in 2025."
